activity,subject,tbodyaccmeanx,tbodyaccmeany,tbodyaccmeanz,tbodyaccstdx,tbodyaccstdy,tbodyaccstdz,tgravityaccmeanx,tgravityaccmeany,tgravityaccmeanz,tgravityaccstdx,tgravityaccstdy,tgravityaccstdz,tbodyaccjerkmeanx,tbodyaccjerkmeany,tbodyaccjerkmeanz,tbodyaccjerkstdx,tbodyaccjerkstdy,tbodyaccjerkstdz,tbodygyromeanx,tbodygyromeany,tbodygyromeanz,tbodygyrostdx,tbodygyrostdy,tbodygyrostdz,tbodygyrojerkmeanx,tbodygyrojerkmeany,tbodygyrojerkmeanz,tbodygyrojerkstdx,tbodygyrojerkstdy,tbodygyrojerkstdz,tbodyaccmagmean,tbodyaccmagstd,tgravityaccmagmean,tgravityaccmagstd,tbodyaccjerkmagmean,tbodyaccjerkmagstd,tbodygyromagmean,tbodygyromagstd,tbodygyrojerkmagmean,tbodygyrojerkmagstd,fbodyaccmeanx,fbodyaccmeany,fbodyaccmeanz,fbodyaccstdx,fbodyaccstdy,fbodyaccstdz,fbodyaccjerkmeanx,fbodyaccjerkmeany,fbodyaccjerkmeanz,fbodyaccjerkstdx,fbodyaccjerkstdy,fbodyaccjerkstdz,fbodygyromeanx,fbodygyromeany,fbodygyromeanz,fbodygyrostdx,fbodygyrostdy,fbodygyrostdz,fbodyaccmagmean,fbodyaccmagstd,fbodybodyaccjerkmagmean,fbodybodyaccjerkmagstd,fbodybodygyromagmean,fbodybodygyromagstd,fbodybodygyrojerkmagmean,fbodybodygyrojerkmagstd
WALKING_DOWNSTAIRS,26,0.28051760978,-0.01847091384876,-0.104362335644,0.1844968808,-0.028018800218,-0.1859944973,0.8959414898,-0.0919327913948,-0.0032815625718,-0.9487339476,-0.9304746752,-0.8990852438,0.11013555824,0.02092301714,0.014939417354,-0.036412471274,-0.191572058826,-0.45212342312,-0.02756281553,-0.0961988349436,0.08930177488,-0.291624355344,-0.42103520704,-0.3151489377612,-0.101791293718,-0.039804310282,-0.064848013962,-0.38571473108,-0.5557606736,-0.4196287674,0.15671168826,0.1295157258376,0.15671168826,0.1295157258376,-0.159136582552,-0.0602298397012,-0.149863963154,-0.2862167212,-0.4794392552,-0.5261980608,0.05992656588,-0.03836595662,-0.2502395369526,0.22708791898,-0.08617070314,-0.21704628948,-0.099545512718,-0.21353657954,-0.3945572683,-0.05862124927,-0.22519784206,-0.5093817134,-0.20039201278,-0.4192203612,-0.251653653414,-0.32473930074,-0.430489633,-0.40079898764,0.12493907986,-0.045926789708,-0.061782113592,-0.06809784562,-0.34643792,-0.37152870786,-0.519763057,-0.5718515348
WALKING_DOWNSTAIRS,27,0.270619795,-0.0176902977545455,-0.109568965613636,-0.969106257045454,-0.960040493409091,-0.959162410454545,0.249630575,0.340619616181818,0.438877417159091,-0.961952757272727,-0.973051876590909,-0.965283336590909,0.0817286887045455,0.0111835965960682,0.00864689048697727,-0.985104260454545,-0.984042374545455,-0.982542007045455,-0.0337946612363636,-0.0898356544318182,0.111410709159091,-0.978078070909091,-0.961935424772727,-0.963590176363636,-0.100353986318182,-0.0415262501272727,-0.0588126334522727,-0.988645840227273,-0.986151145909091,-0.989971755227273,-0.961613005,-0.955322185681818,-0.961613005,-0.955322185681818,-0.985447093863636,-0.981467069545455,-0.935020289545455,-0.946972466363636,-0.989783930909091,-0.985240738863636,-0.976088648181818,-0.970981980454545,-0.968515110681818,-0.966994495909091,-0.956904718636364,-0.956910916363636,-0.985123186136364,-0.983770892954545,-0.979941226136364,-0.986452960454545,-0.985608651363636,-0.983701343636364,-0.977172286136364,-0.971170944545454,-0.96569197,-0.978669834318182,-0.958049690909091,-0.966207485227273,-0.962580250909091,-0.957750952045455,-0.981901718636364,-0.980144086363636,-0.96171403,-0.947152579545455,-0.986188316363636,-0.984791378181818
WALKING_DOWNSTAIRS,28,0.278148003913043,-0.0179518817941304,-0.110963279391304,-0.614037499782609,-0.539896546956522,-0.579125412906522,0.929852700869565,-0.124273774067391,-0.103279139065217,-0.986586901304348,-0.977070941304348,-0.971654236304348,0.0684435816565217,0.0246465910758696,-0.00452307163652174,-0.570201956695652,-0.579995247471739,-0.707653464565217,-0.0577193587956522,-0.0667592595043478,0.101448737041304,-0.728956521956522,-0.664985994565217,-0.621352508478261,-0.0850870467391304,-0.0499265150434783,-0.0464113279652174,-0.663274390152174,-0.695785623695652,-0.643754084419565,-0.548504125868391,-0.643701540217391,-0.548504125868391,-0.643701540217391,-0.577809738673913,-0.608194074304348,-0.616464055152174,-0.685221476,-0.675513408173913,-0.707980671369565,-0.614355321956522,-0.558638392826087,-0.630656185195652,-0.614907982521739,-0.559370851717391,-0.586945447776087,-0.616873818043478,-0.62178748976087,-0.690339459782609,-0.562389146478044,-0.563525024006522,-0.723175014347826,-0.635735111747826,-0.648857290869565,-0.572190907256522,-0.760027825217391,-0.678341260652174,-0.675790573695652,-0.614192498478261,-0.716988237391304,-0.608533514102174,-0.610235860478261,-0.681040771652174,-0.746241381956522,-0.707505123217391,-0.729503697173913
WALKING_DOWNSTAIRS,29,0.276961480833333,-0.0173581152054167,-0.103756176625,-0.687415264166667,-0.499689572046042,-0.606890065208333,0.922711986666667,-0.245540691770833,-0.094425135525,-0.983191055208333,-0.969941802916667,-0.966401164583333,0.0797595769770833,0.03327740904375,-0.0137089477822917,-0.628738000666667,-0.539448407520833,-0.756545182708333,-0.0394938775058333,-0.06179494080625,0.088954000625,-0.747607051666667,-0.710966859166667,-0.676095491458333,-0.0907176457291667,-0.0533698311666667,-0.0642332039770833,-0.661370284208333,-0.776661398125,-0.772654433541667,-0.593095968145833,-0.667157282708333,-0.593095968145833,-0.667157282708333,-0.624039395,-0.608489923875,-0.662427638541667,-0.714782876666667,-0.746457912916667,-0.760761936875,-0.668581076458333,-0.50749548855,-0.670169990208333,-0.695422447708333,-0.5277168000625,-0.604548527375,-0.652536695625,-0.5773064492375,-0.740847131458333,-0.637381605416667,-0.529223271035417,-0.77070681125,-0.675348239166667,-0.720160635625,-0.680224813395833,-0.771235457291667,-0.708258934375,-0.705155530625,-0.654444681458333,-0.727062137916667,-0.6215011596875,-0.5952123008125,-0.7245894575,-0.758773419583333,-0.781058275,-0.754224376875
WALKING_DOWNSTAIRS,30,0.269946697580645,-0.0237510451951613,-0.112935890080645,-0.536796297258065,-0.452207665808065,-0.532412558645161,0.457812456451613,-0.11194380516129,0.0723536364516129,-0.964894964677419,-0.956199081451613,-0.945154411129032,0.0966940808983871,-0.0192269911548387,0.019369303183871,-0.660168667903226,-0.652500663870968,-0.799474473064516,-0.050724681256129,-0.0370711013048387,0.11986112491129,-0.70465975483871,-0.687140151935484,-0.590499334064516,-0.101992035403226,-0.0575949062453226,-0.0473156069806452,-0.797190503870968,-0.848810445806452,-0.819160002096774,-0.470427735548387,-0.596042311290323,-0.470427735548387,-0.596042311290323,-0.679708588548387,-0.676949650806452,-0.539429402233871,-0.651960636754839,-0.826767057258065,-0.854460469677419,-0.60891629516129,-0.539878916451613,-0.65627985516129,-0.511750306129032,-0.445271131593548,-0.509360707241935,-0.680458857258065,-0.663576547903226,-0.782535296774194,-0.669219081774194,-0.664421715645161,-0.814846828387097,-0.697535175322581,-0.753524085967742,-0.683761612419355,-0.711532371596774,-0.65890536683871,-0.603280261096774,-0.610704417258065,-0.65069236016129,-0.668219717903226,-0.690282929032258,-0.738929390645161,-0.660177895193548,-0.850201523387097,-0.87090518516129
SITTING,1,0.274561967446808,-0.0204718699742553,-0.108115828212766,-0.567077174468085,-0.290744864787234,-0.598701799361702,0.941189946595745,-0.261134153021277,0.0474881329553192,-0.982764455319149,-0.96922636106383,-0.971795024468085,0.0659122364489362,0.0217590380297872,-0.0118213659761702,-0.490126289787234,-0.327986830168085,-0.74242321893617,-0.0388720963023404,-0.0661501677021277,0.0861290085106383,-0.653280132553192,-0.646409312340426,-0.628215570851064,-0.0772273582361702,-0.0547908574829787,-0.0564441506595745,-0.601827246170213,-0.794871201489362,-0.666096101276596,-0.461482699787234,-0.585808588510638,-0.461482699787234,-0.585808588510638,-0.498989164255319,-0.44809731193617,-0.577807905531915,-0.643690795744681,-0.716386640638298,-0.760688998085106,-0.52178448893617,-0.283711619234043,-0.634016522340425,-0.587256885744681,-0.340493567408511,-0.610905259574468,-0.514894770425532,-0.370240957659574,-0.71903312,-0.510365874893617,-0.327278887495745,-0.764570099574468,-0.580094403191489,-0.690440500851064,-0.585315981702128,-0.677464435957447,-0.625142765106383,-0.677632210851064,-0.537579032765957,-0.681301270851064,-0.446605141723404,-0.453986779925532,-0.667713094893617,-0.69032895,-0.763703038085106,-0.774007233829787
SITTING,2,0.293242413043478,-0.01551274745,-0.107021793695652,0.0304581941804348,0.0111053823956522,-0.392937398652174,0.941197624347826,-0.122929585876087,0.023375793,-0.955332806304348,-0.932296605217391,-0.929680273043478,0.091210858176087,0.00443423420652174,-0.0233526537478261,-0.0535818894741304,0.0370478148565217,-0.529133175217391,-0.115875395,-0.0529990521586957,0.0728290795369565,-0.345919255145652,-0.511271476043478,-0.409676297326087,-0.0715321494565217,-0.0346574299217391,-0.0427061492304348,-0.319612935413043,-0.591367937543478,-0.309944583978261,0.0238252655391304,0.00338860739130435,0.0238252655391304,0.00338860739130435,-0.123588761883261,-0.0383020554956522,-0.231669203056522,-0.31177334802913,-0.459221961086957,-0.46056534476087,-0.027295299826087,0.0839243160434783,-0.394636383543478,0.0495812290521739,-0.0976430611521739,-0.442763254347826,-0.078800038876087,-0.012995388676087,-0.482135422391304,-0.113911928573913,0.0202586976021739,-0.575163235869565,-0.196321981097826,-0.484388648282609,-0.248127954326087,-0.397230700347826,-0.535336671304348,-0.532946377608696,0.0704904772869565,-0.194135539582609,-0.00141012239347826,-0.0956041886956522,-0.326559655404348,-0.426137800652174,-0.454991519043478,-0.50929232
SITTING,3,0.278767573269231,-0.0192670067096154,-0.105639740403846,-0.764398989230769,-0.547898030978846,-0.605517819230769,0.557196477115385,0.184941552884615,0.194534268153846,-0.981287983076923,-0.968483117884615,-0.946251663653846,0.0715713893096154,0.0163563135273077,0.00837871027903846,-0.758070431923077,-0.651335467423077,-0.747890133986538,-0.0130525938557692,-0.0819220654615385,0.102234999346154,-0.700175286346154,-0.6599873425,-0.740797480769231,-0.102983534725,-0.0412505436134615,-0.0546458685384615,-0.741819214807692,-0.738054953461538,-0.795885099230769,-0.647213085903846,-0.706517918269231,-0.647213085903846,-0.706517918269231,-0.712957104807692,-0.691155433469231,-0.621594305038462,-0.608863970865385,-0.741843059005769,-0.729861001923077,-0.759416164038462,-0.585254583538461,-0.661738585730769,-0.766846780384615,-0.558550736978846,-0.607314318461538,-0.770517268653846,-0.684010313076923,-0.742780710730769,-0.766692969615385,-0.639395624215385,-0.752264326180769,-0.680045972115385,-0.699420654807692,-0.728545536096154,-0.710055914615385,-0.641296636923077,-0.769057365961539,-0.705843974701923,-0.753913520192308,-0.702032391538462,-0.679735870461538,-0.643897795769231,-0.656728951826923,-0.750397697346154,-0.723080749807692
SITTING,4,0.263684931722,-0.016654584476,-0.051645530022,-0.40925257178,-0.33497107726,-0.48202028166,0.4386459962,0.11048652512,0.077198622418,-0.9280518458,-0.934229983,-0.8368566146,0.07783050022,-0.011442561462,-0.00627110680352,-0.536754431952,-0.550022705808,-0.6470841352212,-0.087664115578,-0.021631151044,0.176177459,-0.7020068375,-0.6720473734,-0.6590257532,-0.081012349612,-0.057693719076,-0.084278681824,-0.7779146538,-0.731890225,-0.7154242318,-0.339299832296,-0.30829688366,-0.339299832296,-0.30829688366,-0.569607448314,-0.482832039938,-0.550377571822,-0.6518594858,-0.7407048376,-0.7489338682,-0.467213295324,-0.397935778224,-0.519424456966,-0.38883115654,-0.34684842628,-0.506027806166,-0.54988635946,-0.563095006588,-0.6250019231,-0.564813618298,-0.566993878724,-0.66739799168,-0.6743253414,-0.6551451296,-0.608038977,-0.7133596919,-0.6861931048,-0.7092831216,-0.35173412324,-0.396727607204,-0.4814043896724,-0.48822786612,-0.6827773774,-0.6934963034,-0.746775957,-0.770041998
SITTING,5,0.269754691818182,-0.0220052132772727,-0.118044303295455,-0.708729456136364,-0.585830854522727,-0.619192274090909,0.259130200681818,0.333986839772727,0.135294484115909,-0.962524968863636,-0.9664268325,-0.9385146275,0.0786600751136364,0.00946578032045455,-0.00714381753004545,-0.802208068636364,-0.776092715227273,-0.881327085,0.0207474256318182,-0.0840756906318182,0.098877396,-0.737547465681818,-0.677858465454545,-0.740892262272727,-0.105175656704545,-0.0406750784090909,-0.0619849952595455,-0.820051728636364,-0.893962881818182,-0.845188351136364,-0.629199015,-0.713560438636364,-0.629199015,-0.713560438636364,-0.809095506363636,-0.804412484090909,-0.618904712886364,-0.659882584272727,-0.863707097727273,-0.886206647272727,-0.732371352045455,-0.651720380454546,-0.746292786363636,-0.700302505454545,-0.580627636909091,-0.589380273886364,-0.801851149545455,-0.783912200681818,-0.868406795454545,-0.821297600227273,-0.7830560475,-0.893177262954545,-0.718524941136364,-0.77323601,-0.752387247045455,-0.746200884090909,-0.634484968181818,-0.761149513181818,-0.728305203636364,-0.749930369318182,-0.7901123675,-0.824730375681818,-0.746765436363636,-0.665267377386364,-0.884125207954545,-0.8971968225
SITTING,6,0.278446504727273,-0.01196807956,-0.101627161847273,-0.344307185252727,-0.439418601501818,-0.539870569272727,0.319356940545455,0.233358597163636,0.219597938878182,-0.964536702363636,-0.956088204909091,-0.949400208545455,0.0753847637818182,0.0268504421847273,-0.00522988421272727,-0.486824061736364,-0.487484327418182,-0.629222244563636,-0.0978419373818182,-0.0537196957636364,0.0944472619927273,-0.628548608,-0.714577034727273,-0.597799020363636,-0.106702800558182,-0.0258485674727273,-0.06348012248,-0.655523248952727,-0.751632960727273,-0.640124595454545,-0.361143314587273,-0.355132301354545,-0.361143314587273,-0.355132301354545,-0.512719991672727,-0.447149869123636,-0.535318574418182,-0.597828102312727,-0.711612878181818,-0.726238105090909,-0.416633845927273,-0.431401747005455,-0.532979271618182,-0.31995737776,-0.479793773163636,-0.582075950018182,-0.506120940412727,-0.509162938523636,-0.598500036418182,-0.513815614890909,-0.499701012963636,-0.658753724763636,-0.560088884781818,-0.694989975272727,-0.544660494509091,-0.653372992,-0.730747183636364,-0.654240505818182,-0.350207608121818,-0.45895339172,-0.446173644058182,-0.454575471781818,-0.641837050727273,-0.639659399509091,-0.722913425818182,-0.750869789272727
SITTING,7,0.278684808333333,-0.0192428061666667,-0.111705254916667,-0.98763020625,-0.954333561666667,-0.970598848333333,0.454220434375,0.386047249,0.343251500229167,-0.984113795625,-0.969808018958333,-0.97310089125,0.0738898721125,0.0233123413889583,0.00393349293395833,-0.988901767916667,-0.982428550208333,-0.987753801458333,-0.0404774746458333,-0.08064072464375,0.0473483181666667,-0.984847034166667,-0.980700296875,-0.970058477083333,-0.0979723350208333,-0.0367670661791667,-0.0517471447604167,-0.993430821875,-0.990865927291667,-0.990154799166667,-0.974355614583333,-0.962370947083333,-0.974355614583333,-0.962370947083333,-0.98778895375,-0.987113776458333,-0.954292186666667,-0.96624847125,-0.993161458541667,-0.990443507708333,-0.987206531458333,-0.963386079583333,-0.977049467916667,-0.987836485833333,-0.952489697291667,-0.969004755833333,-0.988992810416667,-0.982641664583333,-0.985081851458333,-0.989827421041667,-0.983465121875,-0.989193139166667,-0.982835276041667,-0.983032653125,-0.973602806666667,-0.985523879166667,-0.97959664,-0.971817918541667,-0.96939362625,-0.964128449166667,-0.986846891666667,-0.986337532291667,-0.976494316458333,-0.965829194166667,-0.991110391458333,-0.990013972708333
SITTING,8,0.283224343913043,-0.0179291499521739,-0.10389184223913,-0.975703381521739,-0.906763648695652,-0.92794486826087,0.934863965869565,-0.209630799306522,-0.0084045856426087,-0.983269885869565,-0.961654212391304,-0.945212732608696,0.0748631171956522,0.0162714074630435,-6.43297191304349e-05,-0.968164542173913,-0.941829196956522,-0.972678152173913,-0.0206652671858696,-0.0663731277173913,0.0826104327826087,-0.911270447391304,-0.948402287608696,-0.936295573478261,-0.103651830304348,-0.0418045529413043,-0.0580461156519565,-0.94727635173913,-0.974142837608696,-0.964583819565217,-0.938170423043478,-0.928628632173913,-0.938170423043478,-0.928628632173913,-0.964893980217391,-0.953623219130435,-0.913937351086957,-0.897659491086957,-0.968116406521739,-0.96280960173913,-0.971029144347826,-0.916141386086956,-0.947658006304348,-0.977943980217391,-0.907552665434783,-0.923143605434783,-0.968779979347826,-0.940820715217391,-0.968800670434783,-0.97056332673913,-0.947793227391304,-0.975196679565217,-0.907513980869565,-0.954586863695652,-0.937566349565217,-0.913835682826087,-0.945732772608696,-0.941948666956522,-0.937080953695652,-0.934661080869565,-0.952360454782609,-0.954633207173913,-0.923689299347826,-0.899420685652174,-0.965436466956522,-0.961864363913043
SITTING,9,0.2767492696,-0.015775641274,-0.10330417208,-0.9926894026,-0.9660583472,-0.969245906,0.9575435672,-0.00812074922,0.102333723564,-0.9935658452,-0.9810012944,-0.975225408,0.07587327114,0.0117110150668,-0.0029155573388,-0.9889839718,-0.981447688,-0.9848891516,-0.04393582596,-0.05257684154,0.0700996968278,-0.984682305,-0.9771488336,-0.9744258182,-0.09145695144,-0.04279475454,-0.051544621868,-0.9907229606,-0.9901626894,-0.9887782722,-0.9786730018,-0.975696065,-0.9786730018,-0.975696065,-0.9865711258,-0.9851704598,-0.9592204954,-0.961672744,-0.9919863978,-0.9891231588,-0.9912316936,-0.9705690656,-0.9753170066,-0.9934234866,-0.9653632876,-0.967562594,-0.9892869652,-0.9812615212,-0.982321484,-0.989637051,-0.9831230306,-0.9861017882,-0.9811187944,-0.980960534,-0.9742034396,-0.9858657346,-0.9754009148,-0.9770057728,-0.9780768166,-0.9774289548,-0.9845305242,-0.9848388282,-0.9719583892,-0.9619060736,-0.989583208,-0.9889486142
SITTING,10,0.279902566666667,-0.0151203127940741,-0.107479091240741,-0.941473931111111,-0.86206512037037,-0.846609913703704,0.949460229814815,-0.100760106851852,0.0765830725259259,-0.990247189259259,-0.961304368703704,-0.948306890555556,0.0755962760185185,0.00359306672962963,-0.016447636347037,-0.94101619037037,-0.905714852407407,-0.91883238962963,-0.0291719809046296,-0.0795175383333333,0.0896540907592593,-0.902095301666667,-0.904888952407407,-0.907642701851852,-0.0983112329648148,-0.0394060615851852,-0.0572096057166667,-0.917203770555556,-0.923967562407407,-0.94825236037037,-0.883507688240741,-0.885821834259259,-0.883507688240741,-0.885821834259259,-0.923867042592593,-0.910868980018519,-0.891267983333333,-0.864121586111111,-0.933636960555556,-0.91218831187037,-0.939578918703704,-0.875926294,-0.873092943518519,-0.942431131296296,-0.864243063148148,-0.844793489814815,-0.941511953703704,-0.909091830925926,-0.913104152759259,-0.945924458333333,-0.908774835925926,-0.923092272037037,-0.890481295555556,-0.903627924444444,-0.920650251296296,-0.90734623,-0.907960727962963,-0.912357859444444,-0.895868886666667,-0.898352602592593,-0.909895794648148,-0.911603348148148,-0.889607700185185,-0.872911067222222,-0.915558670648148,-0.913714298888889
SITTING,11,0.269083142641509,-0.0216929665241509,-0.108299492716981,-0.471959015283019,-0.166598530467925,-0.361443494371698,0.928711531886792,-0.274005000943396,0.0278802199056604,-0.971740319056604,-0.964215350377359,-0.933808050377358,0.0765617416490566,0.0168021594018868,-0.0137908514226415,-0.559629390377358,-0.398677825016792,-0.742264289433962,0.00422678499622642,-0.103013250953208,0.0806861312962264,-0.551717321698113,-0.438375809798113,-0.506777310188679,-0.0971268367226415,-0.0535557705149057,-0.0583516105050943,-0.583356164150943,-0.760881198301887,-0.654015648301887,-0.320874281320755,-0.455426714716981,-0.320874281320755,-0.455426714716981,-0.537689388490566,-0.543074381886792,-0.355128527545283,-0.4489159928,-0.68168253245283,-0.732124992641509,-0.50002558,-0.260124916107736,-0.55426628509434,-0.462338436037736,-0.175724639603774,-0.323822289441509,-0.577710524339623,-0.421565070384906,-0.716177550188679,-0.580581331509434,-0.415582484716981,-0.767009949433962,-0.508018534339623,-0.591394108867925,-0.502311497924528,-0.569356036792453,-0.368192953435849,-0.554902239811321,-0.459547311132075,-0.539251005660377,-0.521743478867924,-0.574903723962264,-0.550129354566038,-0.479306669716981,-0.728548910566038,-0.756638902264151
SITTING,12,0.279116092137255,-0.0204290726705882,-0.107407673770588,-0.359407271568627,-0.0304318290980392,-0.246214638162745,0.898397947843137,-0.266219750745098,-0.0983522033982353,-0.967558286666667,-0.94472693745098,-0.936931903137255,0.0766901955686275,0.00327774063568628,-0.00628084358823529,-0.341275424117647,-0.209357543782353,-0.553562025098039,-0.0165607003117647,-0.0725266175964706,0.062453460227451,-0.445992535686275,-0.38700602527451,-0.353302142156863,-0.10862456732549,-0.0208430757176471,-0.0440859928235294,-0.455672297941176,-0.652618587843137,-0.468223172490196,-0.191931766921569,-0.344530614705882,-0.191931766921569,-0.344530614705882,-0.330450180313725,-0.297971077017059,-0.266959640568627,-0.37305973372549,-0.555256761764706,-0.628338597058824,-0.348625058921569,-0.0861235300529412,-0.359617020980392,-0.365347437058824,-0.0643538833490196,-0.249366893352941,-0.361111948254902,-0.249313066568627,-0.51091936627451,-0.381757603190196,-0.221865300015686,-0.596018980196078,-0.347681760641176,-0.465712054705882,-0.345637630196078,-0.480096404509804,-0.350113171641176,-0.419694060784314,-0.300868805852941,-0.473447388039216,-0.292864492907843,-0.311585817883333,-0.456910620078431,-0.427453180784314,-0.637400789803922,-0.643441220980392
SITTING,13,0.268137925510204,-0.0324443281187755,-0.110742630857143,-0.144131512159184,0.0419768367836735,-0.354566647142857,0.927043513673469,-0.277695707755102,-0.0847871183673469,-0.951841609387755,-0.911743778163265,-0.93635727877551,0.0717299053795918,0.0238273173673469,-0.0357420571367347,-0.269776481510204,-0.253353179367347,-0.629975486122449,-0.0647430113265306,-0.0725276268204082,0.0584900715693878,-0.490160753673469,-0.513621284081633,-0.244399392857143,-0.0909864693306122,-0.0466293345316327,-0.0938132472530612,-0.4625787,-0.693007284897959,-0.491207209795918,-0.0689430879828571,-0.197995225,-0.0689430879828571,-0.197995225,-0.327148951020408,-0.310102871673469,-0.275077692387755,-0.454199265306122,-0.587435798979592,-0.658051766938776,-0.205926425714286,-0.0577239735367347,-0.447246303755102,-0.121747711426531,0.0248346282918367,-0.356122201428571,-0.309028228571429,-0.291811074857143,-0.590488860204082,-0.294506992,-0.263077933567347,-0.668918050408163,-0.364427460955102,-0.552850324693878,-0.273880020857143,-0.531997597346939,-0.495508808571429,-0.31203434755102,-0.213549601959184,-0.315394359510204,-0.272943825489796,-0.367495016938776,-0.512764774285714,-0.510553755918367,-0.657440105102041,-0.683679664285714
SITTING,14,0.262257857185185,-0.0184927972696296,-0.133892658222222,-0.243038822353704,-0.117914728259259,-0.0417788370574074,0.830433644814815,0.0488917892592593,-0.132960023022222,-0.956516296851852,-0.926273829074074,-0.86564139037037,0.0870225236425926,0.0293572378,-0.0169193908074074,-0.329480983703704,-0.331998521685185,-0.577854356851852,0.0913686923740741,-0.0724569009495926,0.0261359551648148,-0.459689336185185,-0.216845240440741,-0.356345261611111,-0.139386863431481,-0.038548443712963,-0.0502604199074074,-0.577309264444444,-0.647290743888889,-0.584990317222222,-0.099369339812963,-0.247965924055556,-0.099369339812963,-0.247965924055556,-0.359823638333333,-0.354744695925926,-0.142279996907407,-0.35767213612963,-0.610348534444444,-0.667727480925926,-0.262582495944444,-0.16751615922963,-0.268748417222222,-0.237074215887037,-0.149346322877778,-0.00417798228333333,-0.349659092605556,-0.359628944574074,-0.534927069814815,-0.369265852592593,-0.348032465148148,-0.620448507962963,-0.41171529837037,-0.389504309611111,-0.378739468222222,-0.479895223314815,-0.136448590796296,-0.411843537759259,-0.248011800185185,-0.36566794962963,-0.307513704166667,-0.42525520037037,-0.46291197537037,-0.401509776759259,-0.657203296666667,-0.706456722962963
SITTING,15,0.295556082711864,-0.0158398537322034,-0.106098302508475,-0.231687581359322,-0.0340972377050847,-0.422409952457627,0.621050979830508,0.0834655237288136,0.0593349327186441,-0.958923041016949,-0.939250401016949,-0.944843441694915,0.0569089985423729,0.0178873775305085,0.00675509347728813,-0.370178621016949,-0.209732985130508,-0.549903509338983,-0.132048278730508,-0.00838651173050847,0.114448122427288,-0.483890962135593,-0.451514723474576,-0.336467897576271,-0.0657309450508475,-0.0639579079152542,-0.0644241059016949,-0.521184257186441,-0.551577542542373,-0.3877458606,-0.183548963737288,-0.173160358186441,-0.183548963737288,-0.173160358186441,-0.36219498117678,-0.264246943558136,-0.292125464538983,-0.370226255308475,-0.525767178474576,-0.523255783457627,-0.312392132983051,-0.0725678242711864,-0.427909798271186,-0.203554527198644,-0.076098104340678,-0.466743979067797,-0.416860068915254,-0.26319373199322,-0.526954248847458,-0.378666896661017,-0.205260958220339,-0.571809586728814,-0.393329710288136,-0.424321965169491,-0.261598643135593,-0.514937468305085,-0.474638603983051,-0.425798360542373,-0.186561466985085,-0.295130562767797,-0.289084510352542,-0.239785280083051,-0.411947420508475,-0.452878339457627,-0.531888773338983,-0.546818321355932
SITTING,16,0.278366467826087,-0.0169212988986957,-0.108523820304348,-0.984087005217391,-0.959526707681159,-0.965301642318841,0.490358534637681,0.265418589174522,0.344181060173913,-0.988824964347826,-0.98416644942029,-0.974456176811594,0.0757392677391304,0.0103929008186957,-0.00256119975144928,-0.980186378695652,-0.975570349710145,-0.98278734115942,-0.0331667077811594,-0.0708392041304348,0.0762727893043478,-0.980558886521739,-0.972120275217391,-0.962770762753623,-0.0953096078405797,-0.0415083792507246,-0.0506154457318841,-0.987238755942029,-0.986286696666667,-0.982890833913043,-0.972546511594203,-0.967823363043478,-0.972546511594203,-0.967823363043478,-0.981874887391304,-0.975283364347826,-0.963552883043478,-0.959415324782609,-0.988009716956522,-0.984267771304348,-0.981329578550725,-0.96524763826087,-0.971964605072464,-0.98535575057971,-0.958555727391304,-0.963902420869565,-0.980150582318841,-0.975720822028985,-0.979640743188406,-0.982183000869565,-0.977220366956522,-0.984652717536232,-0.978450650289855,-0.975512836231884,-0.965033942608696,-0.981396673913044,-0.970447362753623,-0.965589073333333,-0.969841629275362,-0.970784046231884,-0.974898833333333,-0.974751111884058,-0.971098396231884,-0.959274637246377,-0.984713977681159,-0.984471811449275
SITTING,17,0.27692403609375,-0.0183529827340625,-0.109806817203125,-0.349836656875,0.016051805465625,-0.292081042921875,0.89999628703125,-0.212204665046875,-0.130187893234375,-0.97744976140625,-0.9633053565625,-0.95383321515625,0.0712671776171875,0.0104774129125,0.00338426692609375,-0.289578599571875,-0.11191142790625,-0.58553546921875,-0.0258724447765625,-0.0700656464375,0.071897276164375,-0.5263181225,-0.333652680509375,-0.333904576828125,-0.0972623241054219,-0.059848986525,-0.0509005119546875,-0.4162880284375,-0.52952156578125,-0.409234275625,-0.17635408790625,-0.37835243140625,-0.17635408790625,-0.37835243140625,-0.290987342796875,-0.238796328101563,-0.290392447421875,-0.415249184921875,-0.47653483546875,-0.515276756875,-0.315012438125,-0.0285589808640625,-0.398709237648438,-0.36618799,-0.0272387371284375,-0.292060892734375,-0.319406569671875,-0.192435962046875,-0.55205574796875,-0.322845473004688,-0.0843727380234375,-0.61800262453125,-0.41732046578125,-0.395724584890625,-0.298090462765625,-0.56183502328125,-0.305390059875,-0.410103982015625,-0.32653793778125,-0.5087102309375,-0.2361913980625,-0.248313895359375,-0.4265788225,-0.514088298125,-0.5337147259375,-0.5288871834375
